组织单元,品种,周龄,出孵日期,饲养组合,出孵数量
徐州,cmt1,43,2025-07-19,母,2766
徐州,cmt1,43,2025-07-19,母,3963
徐州,cmt1,43,2025-07-19,母,972
徐州,cmt1,43,2025-07-19,公,2766
徐州,cmt1,43,2025-07-19,公,3962
徐州,cmt1,43,2025-07-19,公,972
徐州,cmt1,53,2025-07-19,母,961
徐州,cmt1,53,2025-07-19,母,6653
徐州,cmt1,53,2025-07-19,公,961
徐州,cmt1,53,2025-07-19,公,6653
徐州,csx5,39,2025-07-19,母,1134
徐州,csx5,39,2025-07-19,母,6804
徐州,csx5,39,2025-07-19,公,1134
徐州,csx5,39,2025-07-19,公,6804
徐州,ehsh4,44,2025-07-19,母,1944
徐州,ehsh4,44,2025-07-19,母,3887
徐州,ehsh4,44,2025-07-19,公,1944
徐州,ehsh4,44,2025-07-19,公,3888
徐州,ehsh4,57,2025-07-19,母,1357
徐州,ehsh4,57,2025-07-19,母,2713
徐州,ehsh4,57,2025-07-19,公,1356
徐州,ehsh4,57,2025-07-19,公,2713
徐州,gmt2,30,2025-07-19,母,6653
徐州,gmt2,30,2025-07-19,母,1109
徐州,gmt2,30,2025-07-19,公,6653
徐州,gmt2,30,2025-07-19,公,1109
徐州,gmt2A,40,2025-07-19,母,611
徐州,gmt2A,40,2025-07-19,母,3211
徐州,gmt2A,40,2025-07-19,母,3669
徐州,gmt2A,40,2025-07-19,公,612
徐州,gmt2A,40,2025-07-19,公,3210
徐州,gmt2A,40,2025-07-19,公,3669
徐州,gmt3,38,2025-07-19,母,611
徐州,gmt3,38,2025-07-19,母,6879
徐州,gmt3,38,2025-07-19,公,612
徐州,gmt3,38,2025-07-19,公,6880
徐州,mjq3A,44,2025-07-19,母,2064
徐州,mjq3A,44,2025-07-19,母,2109
徐州,mjq3A,44,2025-07-19,母,6879
徐州,mjq3A,44,2025-07-19,公,2064
徐州,mjq3A,44,2025-07-19,公,2108
徐州,mjq3A,44,2025-07-19,公,6880
徐州,mjq3A,57,2025-07-19,母,3057
徐州,mjq3A,57,2025-07-19,公,3058
徐州,mjq3A,67,2025-07-19,母,1713
徐州,mjq3A,67,2025-07-19,公,1714
徐州,my3A,56,2025-07-19,母,1209
徐州,my3A,56,2025-07-19,母,378
徐州,my3A,56,2025-07-19,母,6804
徐州,my3A,56,2025-07-19,公,1210
徐州,my3A,56,2025-07-19,公,378
徐州,my3A,56,2025-07-19,公,6804
徐州,uhy5B,58,2025-07-19,母,1121
徐州,uhy5B,58,2025-07-19,母,6729
徐州,uhy5B,58,2025-07-19,公,1122
徐州,uhy5B,58,2025-07-19,公,6728
徐州,csx4,53,2025-07-20,母,961
徐州,csx4,53,2025-07-20,母,6653
徐州,csx4,53,2025-07-20,公,961
徐州,csx4,53,2025-07-20,公,6653
徐州,csx5,43,2025-07-20,母,369
徐州,csx5,43,2025-07-20,母,3327
徐州,csx5,43,2025-07-20,公,370
徐州,csx5,43,2025-07-20,公,3326
徐州,csx5,50,2025-07-20,母,1109
徐州,csx5,50,2025-07-20,母,6653
徐州,csx5,50,2025-07-20,公,1109
徐州,csx5,50,2025-07-20,公,6653
徐州,csx5,56,2025-07-20,母,6141
徐州,csx5,56,2025-07-20,公,6140
徐州,ehsh4,27,2025-07-20,母,5519
徐州,ehsh4,27,2025-07-20,母,1227
徐州,ehsh4,27,2025-07-20,公,5519
徐州,ehsh4,27,2025-07-20,公,1226
徐州,gmt2,25,2025-07-20,母,3538
徐州,gmt2,25,2025-07-20,母,2649
徐州,gmt2,25,2025-07-20,母,1395
徐州,gmt2,25,2025-07-20,公,3538
徐州,gmt2,25,2025-07-20,公,2650
徐州,gmt2,25,2025-07-20,公,1394
徐州,gmt2,47,2025-07-20,母,3516
徐州,gmt2,47,2025-07-20,公,3516
徐州,gmt2,52,2025-07-20,母,3327
徐州,gmt2,52,2025-07-20,母,605
徐州,gmt2,52,2025-07-20,公,3326
徐州,gmt2,52,2025-07-20,公,605
徐州,gmt2A,40,2025-07-20,母,611
徐州,gmt2A,40,2025-07-20,母,535
徐州,gmt2A,40,2025-07-20,公,612
徐州,gmt2A,40,2025-07-20,公,535
徐州,gmt2A,43,2025-07-20,母,6345
徐州,gmt2A,43,2025-07-20,公,6344
徐州,uhsh4,30,2025-07-20,母,6577
徐州,uhsh4,30,2025-07-20,母,877
徐州,uhsh4,30,2025-07-20,公,6577
徐州,uhsh4,30,2025-07-20,公,877
徐州,uhsh4,45,2025-07-20,母,1331
徐州,uhsh4,45,2025-07-20,母,6653
徐州,uhsh4,45,2025-07-20,公,1330
徐州,uhsh4,45,2025-07-20,公,6653
徐州,uhsh4,47,2025-07-20,母,523
徐州,uhsh4,47,2025-07-20,母,3364
徐州,uhsh4,47,2025-07-20,公,524
徐州,uhsh4,47,2025-07-20,公,3364
徐州,uhsh4,52,2025-07-20,母,1047
徐州,uhsh4,52,2025-07-20,母,3364
徐州,uhsh4,52,2025-07-20,公,1046
徐州,uhsh4,52,2025-07-20,公,3364
徐州,csx5,40,2025-07-21,母,6729
徐州,csx5,40,2025-07-21,母,1570
徐州,csx5,40,2025-07-21,公,6728
徐州,csx5,40,2025-07-21,公,1570
徐州,csx5,50,2025-07-21,母,6729
徐州,csx5,50,2025-07-21,母,673
徐州,csx5,50,2025-07-21,公,6728
徐州,csx5,50,2025-07-21,公,673
徐州,gmt2,30,2025-07-21,母,6729
徐州,gmt2,30,2025-07-21,母,1121
徐州,gmt2,30,2025-07-21,公,6728
徐州,gmt2,30,2025-07-21,公,1122
徐州,gmt2A,32,2025-07-21,母,6729
徐州,gmt2A,32,2025-07-21,母,747
徐州,gmt2A,32,2025-07-21,公,6728
徐州,gmt2A,32,2025-07-21,公,748
徐州,gmt2A,40,2025-07-21,母,2268
徐州,gmt2A,40,2025-07-21,母,3134
徐州,gmt2A,40,2025-07-21,公,2268
徐州,gmt2A,40,2025-07-21,公,3134
徐州,gmt2A,43,2025-07-21,母,681
徐州,gmt2A,43,2025-07-21,母,1437
徐州,gmt2A,43,2025-07-21,公,680
徐州,gmt2A,43,2025-07-21,公,1436
徐州,gmt3,39,2025-07-21,母,6879
徐州,gmt3,39,2025-07-21,母,611
徐州,gmt3,39,2025-07-21,公,6880
徐州,gmt3,39,2025-07-21,公,612
徐州,gw8,40,2025-07-21,混,4486
徐州,gw8,40,2025-07-21,混,3400
徐州,mjq3A,41,2025-07-21,母,917
徐州,mjq3A,41,2025-07-21,母,6879
徐州,mjq3A,41,2025-07-21,公,918
徐州,mjq3A,41,2025-07-21,公,6880
徐州,mjqZ5,32,2025-07-21,母,1331
徐州,mjqZ5,32,2025-07-21,母,6653
徐州,mjqZ5,32,2025-07-21,公,1330
徐州,mjqZ5,32,2025-07-21,公,6653
徐州,my3,59,2025-07-21,母,6577
徐州,my3,59,2025-07-21,母,1315
徐州,my3,59,2025-07-21,公,6577
徐州,my3,59,2025-07-21,公,1316
徐州,uhsh4,47,2025-07-21,母,517
徐州,uhsh4,47,2025-07-21,母,4361
徐州,uhsh4,47,2025-07-21,公,518
徐州,uhsh4,47,2025-07-21,公,4362
徐州,uhsh4,52,2025-07-21,母,2317
徐州,uhsh4,52,2025-07-21,公,2318
徐州,cmt1,43,2025-07-22,母,4051
徐州,cmt1,43,2025-07-22,母,2829
徐州,cmt1,43,2025-07-22,母,1376
徐州,cmt1,43,2025-07-22,母,611
徐州,cmt1,43,2025-07-22,公,4052
徐州,cmt1,43,2025-07-22,公,2828
徐州,cmt1,43,2025-07-22,公,1376
徐州,cmt1,43,2025-07-22,公,612
徐州,cmt1,53,2025-07-22,母,6804
徐州,cmt1,53,2025-07-22,公,6804
徐州,csx5,40,2025-07-22,母,6879
徐州,csx5,40,2025-07-22,母,1147
徐州,csx5,40,2025-07-22,公,6880
徐州,csx5,40,2025-07-22,公,1146
徐州,ehsh4,44,2025-07-22,母,3963
徐州,ehsh4,44,2025-07-22,母,1794
徐州,ehsh4,44,2025-07-22,公,3962
徐州,ehsh4,44,2025-07-22,公,1794
徐州,ehsh4,57,2025-07-22,母,2642
徐州,ehsh4,57,2025-07-22,母,1285
徐州,ehsh4,57,2025-07-22,公,2642
徐州,ehsh4,57,2025-07-22,公,1285
徐州,gmt2,47,2025-07-22,母,2319
徐州,gmt2,47,2025-07-22,母,618
徐州,gmt2,47,2025-07-22,公,2318
徐州,gmt2,47,2025-07-22,公,618
徐州,gmt2,52,2025-07-22,母,4587
徐州,gmt2,52,2025-07-22,公,4586
徐州,gmt3,39,2025-07-22,母,6879
徐州,gmt3,39,2025-07-22,母,611
徐州,gmt3,39,2025-07-22,公,6880
徐州,gmt3,39,2025-07-22,公,612
徐州,mjq3A,27,2025-07-22,母,1553
徐州,mjq3A,27,2025-07-22,母,6351
徐州,mjq3A,27,2025-07-22,公,1552
徐州,mjq3A,27,2025-07-22,公,6350
徐州,mjq3A,44,2025-07-22,母,6804
徐州,mjq3A,44,2025-07-22,母,1134
徐州,mjq3A,44,2025-07-22,公,6804
徐州,mjq3A,44,2025-07-22,公,1134
徐州,my3A,56,2025-07-22,母,6729
徐州,my3A,56,2025-07-22,母,225
徐州,my3A,56,2025-07-22,母,2019
徐州,my3A,56,2025-07-22,公,6728
徐州,my3A,56,2025-07-22,公,224
徐州,my3A,56,2025-07-22,公,2018
徐州,uhy5B,59,2025-07-22,母,6804
徐州,uhy5B,59,2025-07-22,母,1059
徐州,uhy5B,59,2025-07-22,公,6804
徐州,uhy5B,59,2025-07-22,公,1058
徐州,csx4,54,2025-07-23,母,961
徐州,csx4,54,2025-07-23,母,6653
徐州,csx4,54,2025-07-23,公,961
徐州,csx4,54,2025-07-23,公,6653
徐州,csx5,50,2025-07-23,母,1121
徐州,csx5,50,2025-07-23,母,6729
徐州,csx5,50,2025-07-23,公,1122
徐州,csx5,50,2025-07-23,公,6728
徐州,csx5,53,2025-07-23,母,1626
徐州,csx5,53,2025-07-23,母,3364
徐州,csx5,53,2025-07-23,公,1626
徐州,csx5,53,2025-07-23,公,3364
徐州,csx5,57,2025-07-23,母,4969
徐州,csx5,57,2025-07-23,公,4970
徐州,gmt2,26,2025-07-23,母,2649
徐州,gmt2,26,2025-07-23,母,3669
徐州,gmt2,26,2025-07-23,母,1185
徐州,gmt2,26,2025-07-23,母,209
徐州,gmt2,26,2025-07-23,公,2650
徐州,gmt2,26,2025-07-23,公,3669
徐州,gmt2,26,2025-07-23,公,1185
徐州,gmt2,26,2025-07-23,公,209
徐州,gmt2A,33,2025-07-23,母,6879
徐州,gmt2A,33,2025-07-23,母,765
徐州,gmt2A,33,2025-07-23,公,6880
徐州,gmt2A,33,2025-07-23,公,764
徐州,gmt2A,40,2025-07-23,母,618
徐州,gmt2A,40,2025-07-23,母,3671
徐州,gmt2A,40,2025-07-23,母,1159
徐州,gmt2A,40,2025-07-23,公,618
徐州,gmt2A,40,2025-07-23,公,3672
徐州,gmt2A,40,2025-07-23,公,1159
徐州,gmt2A,43,2025-07-23,母,2164
徐州,gmt2A,43,2025-07-23,公,2164
徐州,gmt3,39,2025-07-23,母,6879
徐州,gmt3,39,2025-07-23,母,688
徐州,gmt3,39,2025-07-23,公,6880
徐州,gmt3,39,2025-07-23,公,688
